Index,Lot,Date,Time,pH,Temp,Current,Voltage,Result
1191,18,2021-10-18,오후 6:07:13.8,2.54,21.98,4.25,3.04,0
1192,18,2021-10-18,오후 6:07:18.8,2.75,27.1,3.08,3.1,0
1193,18,2021-10-18,오후 6:07:23.8,1.83,24.5,4.09,3.86,0
1194,18,2021-10-18,오후 6:07:28.8,2.63,27.41,4.37,3.13,0
1195,18,2021-10-18,오후 6:07:33.8,2.27,23.03,4.21,4.16,0
1196,18,2021-10-18,오후 6:07:38.8,2.14,21.31,4.36,4,0
1197,18,2021-10-18,오후 6:07:43.8,1.89,26.04,3.51,3.79,0
1198,18,2021-10-18,오후 6:07:48.8,2.25,25.64,3.14,4.7,0
1199,18,2021-10-18,오후 6:07:53.8,2.09,22.71,4.2,3.4,0
1200,18,2021-10-18,오후 6:07:58.8,2.83,22.49,4.19,4.68,0
1201,18,2021-10-18,오후 6:08:03.8,2.23,27.96,4,4.52,0
1202,18,2021-10-18,오후 6:08:08.8,2.16,24.76,1.92,4.84,0
1203,18,2021-10-18,오후 6:08:13.8,2.03,23.97,3.57,3.37,0
1204,18,2021-10-18,오후 6:08:18.8,1.81,22.8,3.28,3.54,0
1205,18,2021-10-18,오후 6:08:23.8,2.24,27.76,3.42,4.58,0
1206,18,2021-10-18,오후 6:08:28.8,2.61,23.94,3.91,4.15,0
1207,18,2021-10-18,오후 6:08:33.8,2.49,23.9,3.75,4.75,0
1208,18,2021-10-18,오후 6:08:38.8,2.02,27.68,3.91,3.16,0
1209,18,2021-10-18,오후 6:08:43.8,2.3,27.9,4.47,4.14,0
1210,18,2021-10-18,오후 6:08:48.8,2.03,27.42,3.55,3.45,0
1211,18,2021-10-18,오후 6:08:53.9,2.43,23.46,3.67,3.63,0
1212,18,2021-10-18,오후 6:08:58.9,2.97,27.88,3.87,4.82,0
1213,18,2021-10-18,오후 6:09:03.9,2.18,26.73,4.19,4.87,0
1214,18,2021-10-18,오후 6:09:08.9,2.83,25.57,3.15,3.28,0
1215,18,2021-10-18,오후 6:09:13.9,2.97,21.85,3.57,3.14,0
1216,18,2021-10-18,오후 6:09:18.9,2.51,27.61,4.2,3.39,0
1217,18,2021-10-18,오후 6:09:23.9,2.17,24.27,4.11,3.27,0
1218,18,2021-10-18,오후 6:09:28.9,1.69,22.28,4.07,4.84,0
1219,18,2021-10-18,오후 6:09:33.9,2.1,22.92,3.66,4.61,0
1220,18,2021-10-18,오후 6:09:38.9,2.51,25.86,4.07,4.82,0
1221,18,2021-10-18,오후 6:09:43.9,2.21,25.04,3.49,4.15,0
1222,18,2021-10-18,오후 6:09:48.9,1.97,21.38,4.08,4.12,0
1223,18,2021-10-18,오후 6:09:53.9,2.55,23.1,3.22,4.5,0
1224,18,2021-10-18,오후 6:09:58.9,1.55,24.54,3.56,3.04,0
1225,18,2021-10-18,오후 6:10:03.9,1.99,25.52,3.83,3.07,0
1226,18,2021-10-18,오후 6:10:08.9,1.66,26.78,3.78,4.94,0
1227,18,2021-10-18,오후 6:10:13.9,2.32,24.01,3.56,3.1,0
1228,18,2021-10-18,오후 6:10:19.0,2.21,27.1,3.23,4.33,0
1229,18,2021-10-18,오후 6:10:24.0,1.55,21.58,4.21,3.28,0
1230,18,2021-10-18,오후 6:10:29.0,2.56,23.71,3.11,3.33,0
1231,18,2021-10-18,오후 6:10:34.0,1.87,24.13,3.52,3.5,0
1232,18,2021-10-18,오후 6:10:39.0,2.41,25.96,3.12,4.48,0
1233,18,2021-10-18,오후 6:10:44.0,1.63,24.47,3.89,4.36,0
1234,18,2021-10-18,오후 6:10:49.0,1.72,23.09,3.8,4.81,0
1235,18,2021-10-18,오후 6:10:54.0,1.62,25.29,3.03,4.55,0
1236,18,2021-10-18,오후 6:10:59.0,2.06,25.84,3.17,3.39,0
1237,18,2021-10-18,오후 6:11:04.0,2.27,26.7,3.31,4.01,0
1238,18,2021-10-18,오후 6:11:09.0,1.91,27.02,3.81,4.93,0
1239,18,2021-10-18,오후 6:11:14.0,2.41,24.93,3.67,4.11,0
1240,18,2021-10-18,오후 6:11:19.0,2.57,27.84,4.02,4.1,0
1241,18,2021-10-18,오후 6:11:24.0,1.6,25.96,4.01,4.76,0
1242,18,2021-10-18,오후 6:11:29.0,1.7,22.68,3.15,4.27,0
1243,19,2021-10-18,오후 6:11:56.0,1.69,27.79,3.4,3.25,0
1244,19,2021-10-18,오후 6:12:01.0,2.67,23.49,3.79,3.67,0
1245,19,2021-10-18,오후 6:12:06.0,2.32,24.33,4.01,3.88,0
1246,19,2021-10-18,오후 6:12:11.0,2.25,23.66,3.28,3.74,0
1247,19,2021-10-18,오후 6:12:16.0,2.4,23.48,4.05,4.34,0
1248,19,2021-10-18,오후 6:12:21.0,2.72,26.85,3.32,3.91,0
1249,19,2021-10-18,오후 6:12:26.0,2.14,21.44,3.25,3.74,0
1250,19,2021-10-18,오후 6:12:31.0,2.75,22.98,4.04,4.06,0
1251,19,2021-10-18,오후 6:12:36.0,2.11,21.09,4.14,3.38,0
1252,19,2021-10-18,오후 6:12:41.0,2.41,26.13,3.97,3.1,0
1253,19,2021-10-18,오후 6:12:46.0,1.59,23.93,4.29,4.33,0
1254,19,2021-10-18,오후 6:12:51.0,2.73,26.46,3.49,3.75,0
1255,19,2021-10-18,오후 6:12:56.0,2.48,26.73,3.27,4.41,0
1256,19,2021-10-18,오후 6:13:01.0,2.51,25.62,3.04,4.97,0
1257,19,2021-10-18,오후 6:13:06.0,1.57,23.35,3.02,3.39,0
1258,19,2021-10-18,오후 6:13:11.0,2.06,26.37,4.02,4.13,0
1259,19,2021-10-18,오후 6:13:16.0,2.37,27.72,3.04,4.2,0
1260,19,2021-10-18,오후 6:13:21.0,2.27,27.54,3.4,3.32,0
1261,19,2021-10-18,오후 6:13:26.1,2.87,25.87,4.29,3.38,0
1262,19,2021-10-18,오후 6:13:31.1,2.54,26.42,3.19,3.37,0
1263,19,2021-10-18,오후 6:13:36.1,1.77,26.57,3.76,4.59,0
1264,19,2021-10-18,오후 6:13:41.1,1.82,22.55,3.4,3.88,0
1265,19,2021-10-18,오후 6:13:46.1,2.57,22.74,4.18,4.02,0
1266,19,2021-10-18,오후 6:13:51.1,1.75,27.1,4.26,3.07,0
1267,19,2021-10-18,오후 6:13:56.1,1.86,22.12,3.64,4.55,0
1268,19,2021-10-18,오후 6:14:01.1,1.86,22.24,4.07,3.59,0
1269,19,2021-10-18,오후 6:14:06.1,1.84,23.76,3.24,4.69,0
1270,19,2021-10-18,오후 6:14:11.1,1.75,26.3,3.27,4.48,0
1271,19,2021-10-18,오후 6:14:16.1,1.98,22.61,3.53,3.23,0
1272,19,2021-10-18,오후 6:14:21.1,2.08,21.83,3.31,3.06,0
1273,19,2021-10-18,오후 6:14:26.1,2.78,21.88,3.77,4.74,0
1274,19,2021-10-18,오후 6:14:31.1,2.72,27.17,3.53,4.87,0
1275,19,2021-10-18,오후 6:14:36.1,2.24,26.54,3.93,3.98,0
1276,19,2021-10-18,오후 6:14:41.1,1.66,25.72,3.52,4.54,0
1277,19,2021-10-18,오후 6:14:46.1,2,23.3,3.24,3.68,0
1278,19,2021-10-18,오후 6:14:51.1,1.6,21.89,3.54,3.25,0
1279,19,2021-10-18,오후 6:14:56.1,1.56,24.18,4.32,3.14,0
1280,19,2021-10-18,오후 6:15:01.1,2.52,25.85,3.19,4.65,0
1281,19,2021-10-18,오후 6:15:06.1,2.85,24.28,3.7,3.03,0
1282,19,2021-10-18,오후 6:15:11.2,1.99,23.86,3.4,3.44,0
1283,19,2021-10-18,오후 6:15:16.2,2.03,26.09,3.04,3.57,0
1284,19,2021-10-18,오후 6:15:21.2,2.01,23.99,3.49,4.63,0
1285,19,2021-10-18,오후 6:15:26.2,2.23,27.49,4.24,3.2,0
1286,19,2021-10-18,오후 6:15:31.2,2.85,21.27,3.44,3.56,0
1287,19,2021-10-18,오후 6:15:36.2,2.05,25.37,3.1,4.31,0
1288,19,2021-10-18,오후 6:15:41.2,2.76,24.6,3.33,3.63,0
1289,19,2021-10-18,오후 6:15:46.2,2.78,27.15,3.77,3.76,0
1290,19,2021-10-18,오후 6:15:51.2,1.87,25.81,3.24,3.1,0
1291,19,2021-10-18,오후 6:15:56.2,2.86,26.27,4.22,4.84,0
1292,19,2021-10-18,오후 6:16:01.2,2.08,26.75,3.74,3.52,0
1293,19,2021-10-18,오후 6:16:06.2,2.03,21.96,3.88,4.98,0
1294,19,2021-10-18,오후 6:16:11.2,2.6,24.56,3.39,3.81,0
1295,19,2021-10-18,오후 6:16:16.2,2.38,23.99,4.06,3.98,0
1296,19,2021-10-18,오후 6:16:21.2,2.2,26.51,3.93,3.99,0
1297,19,2021-10-18,오후 6:16:26.2,2.51,26.32,4.34,4.21,0
1298,19,2021-10-18,오후 6:16:31.2,2.48,21.44,3.03,4.48,0
1299,19,2021-10-18,오후 6:16:36.2,1.72,26.21,4,4.33,0
1300,19,2021-10-18,오후 6:16:41.2,2.28,24.85,3.02,4.98,0
1301,19,2021-10-18,오후 6:16:46.3,1.75,27.9,3.69,4,0
1302,19,2021-10-18,오후 6:16:51.3,2.52,22.7,3.42,4.59,0
1303,19,2021-10-18,오후 6:16:56.3,2.07,21.89,4.1,3.82,0
1304,19,2021-10-18,오후 6:17:01.3,1.68,22.15,3.74,4.7,0
1305,19,2021-10-18,오후 6:17:06.3,2.78,25.58,3.3,4.65,0
1306,19,2021-10-18,오후 6:17:11.3,2.28,22.72,3.89,3.4,0
1307,19,2021-10-18,오후 6:17:16.3,2.48,27.26,3.32,3.2,0
1308,19,2021-10-18,오후 6:17:21.3,1.6,23.69,4.23,4.19,0
1309,19,2021-10-18,오후 6:17:26.3,1.52,26.85,3.91,4.83,0
1310,19,2021-10-18,오후 6:17:31.3,2.76,21.48,3.67,4.55,0
1311,19,2021-10-18,오후 6:17:36.3,1.73,23.8,3.55,3.02,0
1312,20,2021-10-18,오후 6:18:01.3,1.84,26.23,3.8,4.38,0
1313,20,2021-10-18,오후 6:18:06.3,2.95,24.95,3.91,4.38,0
1314,20,2021-10-18,오후 6:18:11.3,2.63,23.71,3.11,4.03,0
1315,20,2021-10-18,오후 6:18:16.4,1.81,23.61,3.46,3.05,0
1316,20,2021-10-18,오후 6:18:21.4,2.84,26.9,3.42,4.97,0
1317,20,2021-10-18,오후 6:18:26.4,2.51,22.22,4.23,3.62,0
1318,20,2021-10-18,오후 6:18:31.4,2.07,24.64,3.89,4.82,0
1319,20,2021-10-18,오후 6:18:36.4,1.94,25.34,3.27,4.72,0
1320,20,2021-10-18,오후 6:18:41.4,2.56,22.72,3.52,4.25,0
1321,20,2021-10-18,오후 6:18:46.4,1.92,27.52,3.95,4.78,0
1322,20,2021-10-18,오후 6:18:51.4,1.69,22.52,3.1,3.75,0
1323,20,2021-10-18,오후 6:18:56.4,1.63,22.48,3.92,4.95,0
1324,20,2021-10-18,오후 6:19:01.4,2.88,25.46,3.79,4.5,0
1325,20,2021-10-18,오후 6:19:06.4,2.03,26.76,3.58,4.7,0
1326,20,2021-10-18,오후 6:19:11.4,1.61,26.4,3.9,4.1,0
1327,20,2021-10-18,오후 6:19:16.4,2.12,21.08,4.32,4.87,0
1328,20,2021-10-18,오후 6:19:21.4,1.8,22.15,3.73,4.25,0
1329,20,2021-10-18,오후 6:19:26.4,1.51,26.41,4.09,3.41,0
1330,20,2021-10-18,오후 6:19:31.4,2.98,24.07,4.18,4.22,0
1331,20,2021-10-18,오후 6:19:36.5,2,22.08,3.82,3.37,0
1332,20,2021-10-18,오후 6:19:41.5,2.81,22.12,3.66,4.23,0
1333,20,2021-10-18,오후 6:19:46.5,2.5,25.51,4.2,4.1,0
1334,20,2021-10-18,오후 6:19:51.5,2.25,23.55,3.59,3.53,0
1335,20,2021-10-18,오후 6:19:56.5,2.53,22.46,3.51,4.03,0
1336,20,2021-10-18,오후 6:20:01.5,2.03,26.6,3.99,4.19,0
1337,20,2021-10-18,오후 6:20:06.5,2.4,22,3.11,4.25,0
1338,20,2021-10-18,오후 6:20:11.5,2.49,21.37,4.14,4.04,0
1339,20,2021-10-18,오후 6:20:16.5,2.88,21.29,3.67,4.4,0
1340,20,2021-10-18,오후 6:20:21.5,2.46,26.19,4.35,4.21,0
1341,20,2021-10-18,오후 6:20:26.5,1.81,27.32,3.72,4.53,0
1342,20,2021-10-18,오후 6:20:31.5,2.77,24.64,3.45,4.16,0
1343,20,2021-10-18,오후 6:20:36.5,1.65,22.04,3.71,3.23,0
1344,20,2021-10-18,오후 6:20:41.5,1.69,22.27,3.12,4.16,0
1345,20,2021-10-18,오후 6:20:46.5,2.28,24.74,3.29,4.96,0
1346,20,2021-10-18,오후 6:20:51.5,2.23,25.35,3.57,4.74,0
1347,20,2021-10-18,오후 6:20:56.5,2.79,26.54,4.42,3.83,0
1348,20,2021-10-18,오후 6:21:01.5,2.11,26.72,3.52,3.36,0
1349,20,2021-10-18,오후 6:21:06.5,1.9,25.04,4.14,3.95,0
1350,20,2021-10-18,오후 6:21:11.6,2.29,23.04,3.91,4.57,0
1351,20,2021-10-18,오후 6:21:16.6,2.79,24.05,3.68,3.63,0
1352,20,2021-10-18,오후 6:21:21.6,2.67,23.33,3.27,3.36,0
1353,20,2021-10-18,오후 6:21:26.6,2.84,21.26,3.36,3.27,0
1354,20,2021-10-18,오후 6:21:31.6,2.16,23.07,3.93,4.54,0
1355,20,2021-10-18,오후 6:21:36.6,2.67,24.3,3.79,3.75,0
1356,20,2021-10-18,오후 6:21:41.6,1.82,26.41,3.8,4.66,0
1357,20,2021-10-18,오후 6:21:46.6,2.39,24.5,4.06,3.7,0
1358,20,2021-10-18,오후 6:21:51.6,2.37,26.34,3.62,3.34,0
1359,20,2021-10-18,오후 6:21:56.6,1.87,24.07,3.45,3.38,0
1360,20,2021-10-18,오후 6:22:01.6,1.76,22.93,3.89,4.2,0
1361,20,2021-10-18,오후 6:22:06.6,2.17,22.35,3.43,3.28,0
1362,20,2021-10-18,오후 6:22:11.6,1.97,22.85,3.13,3.46,0
1363,20,2021-10-18,오후 6:22:16.6,1.93,27.62,4,3.27,0
1364,20,2021-10-18,오후 6:22:21.6,2.01,26,3.4,4.64,0
1365,20,2021-10-18,오후 6:22:26.6,1.52,26.51,4.21,4.59,0
1366,20,2021-10-18,오후 6:22:31.6,2.29,23.59,3.63,4.71,0
1367,20,2021-10-18,오후 6:22:36.6,1.85,26.11,3.23,3.55,0
1368,20,2021-10-18,오후 6:22:41.6,1.97,27.54,3.22,3.95,0
1369,20,2021-10-18,오후 6:22:46.6,1.89,22.01,4.3,4.09,0
1370,20,2021-10-18,오후 6:22:51.6,1.81,23.12,3.89,3.2,0
1371,20,2021-10-18,오후 6:22:56.6,2.05,22.01,3.06,4.34,0
1372,20,2021-10-18,오후 6:23:01.6,2.47,26.05,4.09,3.61,0
1373,20,2021-10-18,오후 6:23:06.7,2.06,24.72,3.92,4.8,0
1374,20,2021-10-18,오후 6:23:11.7,2.23,23.67,4.17,4.45,0
1375,20,2021-10-18,오후 6:23:16.7,1.93,25.11,3.27,3.88,0
1376,20,2021-10-18,오후 6:23:21.7,2.04,21.38,4.28,4.79,0
1377,20,2021-10-18,오후 6:23:26.7,2.18,26.95,4.02,3.59,0
1378,20,2021-10-18,오후 6:23:31.7,2.57,22.27,3.86,3.63,0
1379,20,2021-10-18,오후 6:23:36.7,3.05,19.51,3.68,4.93,0
1380,20,2021-10-18,오후 6:23:41.7,1.55,25.58,3.71,4.35,0
1381,21,2021-10-18,오후 6:24:08.7,2.61,24.61,4.13,4.28,0
1382,21,2021-10-18,오후 6:24:13.7,2.55,24.91,4.16,4.35,0
1383,21,2021-10-18,오후 6:24:18.7,2.24,24.45,3.47,4.86,0
1384,21,2021-10-18,오후 6:24:23.7,2.47,22.4,4.33,4.58,0
1385,21,2021-10-18,오후 6:24:28.7,1.6,24.59,2.02,3.81,0
1386,21,2021-10-18,오후 6:24:33.7,2.9,24.08,4.2,4.54,0
1387,21,2021-10-18,오후 6:24:38.8,1.82,26.11,4.47,4.05,0
1388,21,2021-10-18,오후 6:24:43.8,2.06,26.26,3.6,4.2,0
1389,21,2021-10-18,오후 6:24:48.8,1.64,27.36,3.22,3.62,0
1390,21,2021-10-18,오후 6:24:53.8,2.38,26.83,3.39,4.58,0
1391,21,2021-10-18,오후 6:24:58.8,2.45,24.12,3.99,4.66,0
1392,21,2021-10-18,오후 6:25:03.8,2.3,23.33,3.08,4.39,0
1393,21,2021-10-18,오후 6:25:08.8,2.91,23.91,3.45,3.15,0
1394,21,2021-10-18,오후 6:25:13.8,1.63,22.02,3.72,3.11,0
1395,21,2021-10-18,오후 6:25:18.8,2.6,21.36,3.64,4.69,0
1396,21,2021-10-18,오후 6:25:23.8,2.13,25.55,4.37,4.67,0
1397,21,2021-10-18,오후 6:25:28.8,2.9,22.43,4.09,4.55,0
1398,21,2021-10-18,오후 6:25:33.8,2.59,27.66,3.91,4.51,0
1399,21,2021-10-18,오후 6:25:38.8,4.15,21.79,3.07,3.64,0
1400,21,2021-10-18,오후 6:25:43.8,2.47,27.03,4.26,3.55,0
1401,21,2021-10-18,오후 6:25:48.8,1.99,23.02,3.15,3.14,0
1402,21,2021-10-18,오후 6:25:53.8,2.68,25.46,3.59,3.25,0
1403,21,2021-10-18,오후 6:25:58.8,2.21,24.57,3.89,3.37,0
1404,21,2021-10-18,오후 6:26:03.8,2.16,22.77,3.88,3.6,0
1405,21,2021-10-18,오후 6:26:08.8,2.4,24.54,3.86,3.98,0
1406,21,2021-10-18,오후 6:26:13.8,1.53,26.55,3.83,3.24,0
1407,21,2021-10-18,오후 6:26:18.9,2.08,23.86,3.68,3.38,0
1408,21,2021-10-18,오후 6:26:23.9,2.81,27.81,3.01,4.04,0
1409,21,2021-10-18,오후 6:26:28.9,2.34,21.7,4.15,3.68,0
1410,21,2021-10-18,오후 6:26:33.9,1.56,25.51,3.12,3.48,0
1411,21,2021-10-18,오후 6:26:38.9,2.37,25.33,4.03,4.3,0
1412,21,2021-10-18,오후 6:26:43.9,2.68,26.37,4.49,3.29,0
1413,21,2021-10-18,오후 6:26:48.9,2.19,23.76,3.36,4.93,0
1414,21,2021-10-18,오후 6:26:53.9,2.84,26.36,3.57,4.33,0
1415,21,2021-10-18,오후 6:26:58.9,2.13,27.71,3.49,3.3,0
1416,21,2021-10-18,오후 6:27:03.9,2.42,25.68,3.3,3.54,0
1417,21,2021-10-18,오후 6:27:08.9,2.8,27.07,4.49,4.75,0
1418,21,2021-10-18,오후 6:27:13.9,2.1,24.35,4.06,3.73,0
1419,21,2021-10-18,오후 6:27:18.9,2.97,21.1,3.18,3.45,0
1420,21,2021-10-18,오후 6:27:23.9,1.74,26.39,4.07,4.32,0
1421,21,2021-10-18,오후 6:27:28.9,1.68,27.31,3.76,3.11,0
1422,21,2021-10-18,오후 6:27:33.9,2.1,25.15,3.87,4.86,0
1423,21,2021-10-18,오후 6:27:38.9,1.83,26.39,3.72,4.32,0
1424,21,2021-10-18,오후 6:27:43.9,1.7,26.95,3.24,3.68,0
1425,21,2021-10-18,오후 6:27:48.9,1.9,24.79,3.87,4.98,0
1426,21,2021-10-18,오후 6:27:53.9,2.66,21.59,4.24,4.93,0
1427,21,2021-10-18,오후 6:27:58.9,2.77,24.52,4,4.37,0
1428,21,2021-10-18,오후 6:28:04.0,2.38,23.06,3.76,3.53,0
1429,21,2021-10-18,오후 6:28:09.0,2.17,26.59,3.65,3.88,0
1430,21,2021-10-18,오후 6:28:14.0,2.99,26.79,3.69,3.2,0
1431,21,2021-10-18,오후 6:28:19.0,2.22,24.21,3.68,3.24,0
1432,21,2021-10-18,오후 6:28:24.0,2.23,24.69,3.21,3.85,0
1433,21,2021-10-18,오후 6:28:29.0,2.98,26.14,3.39,4.25,0
1434,21,2021-10-18,오후 6:28:34.0,1.55,25.67,3.62,4.33,0
1435,21,2021-10-18,오후 6:28:39.0,1.74,22.89,3.5,3.8,0
1436,21,2021-10-18,오후 6:28:44.0,1.85,24.25,3.68,4.48,0
1437,21,2021-10-18,오후 6:28:49.0,2.75,23.15,3.92,4.54,0
1438,21,2021-10-18,오후 6:28:54.0,2.31,23.54,3.94,3.02,0
1439,21,2021-10-18,오후 6:28:59.0,1.7,26.48,4.03,4.37,0
1440,21,2021-10-18,오후 6:29:04.0,1.94,22.53,3.32,3.14,0
1441,21,2021-10-18,오후 6:29:09.0,2.38,22.39,3.74,4.91,0
1442,21,2021-10-18,오후 6:29:14.0,2.47,24.17,3.82,3.78,0
1443,21,2021-10-18,오후 6:29:19.0,2.6,23.23,3.82,3.18,0
1444,21,2021-10-18,오후 6:29:24.0,2.05,21.11,4.37,3.19,0
1445,21,2021-10-18,오후 6:29:29.0,2.64,25.31,3.67,4.75,0
1446,21,2021-10-18,오후 6:29:34.0,2.42,22.79,3.27,4.09,0
1447,21,2021-10-18,오후 6:29:39.0,1.82,25.26,3.31,3.67,0
1448,21,2021-10-18,오후 6:29:44.0,1.92,27.4,3.75,3.72,0
1449,21,2021-10-18,오후 6:29:49.1,1.64,23.49,3.2,4.39,0
1450,22,2021-10-18,오후 6:30:16.3,2.08,21.13,3.2,4.31,0
1451,22,2021-10-18,오후 6:30:21.3,2.37,23.47,3.77,4.92,0
1452,22,2021-10-18,오후 6:30:26.3,2.69,23.53,3.62,3.18,0
1453,22,2021-10-18,오후 6:30:31.3,2.62,24.73,3.8,4.79,0
1454,22,2021-10-18,오후 6:30:36.3,2.43,26.85,3.68,4.1,0
1455,22,2021-10-18,오후 6:30:41.3,2.1,26.63,3.07,3.02,0
1456,22,2021-10-18,오후 6:30:46.3,2.93,27.2,3.6,4.97,0
1457,22,2021-10-18,오후 6:30:51.3,1.72,21.6,4.46,4.46,0
1458,22,2021-10-18,오후 6:30:56.3,2.01,27.48,3.18,4.44,0
1459,22,2021-10-18,오후 6:31:01.3,2.76,24.13,4.2,4.82,0
1460,22,2021-10-18,오후 6:31:06.3,2.27,27.85,3.09,3.6,0
1461,22,2021-10-18,오후 6:31:11.4,1.81,21.09,3.66,3.43,0
1462,22,2021-10-18,오후 6:31:16.4,2.27,27.64,3.48,4.51,0
1463,22,2021-10-18,오후 6:31:21.4,2.88,23.55,3.47,4.18,0
1464,22,2021-10-18,오후 6:31:26.4,1.85,24.9,3.48,3.57,0
1465,22,2021-10-18,오후 6:31:31.4,1.75,24.28,3.97,4.28,0
1466,22,2021-10-18,오후 6:31:36.4,2.45,25.27,3.21,4.02,0
1467,22,2021-10-18,오후 6:31:41.4,1.53,24.04,4.2,3.97,0
1468,22,2021-10-18,오후 6:31:46.4,2.67,21.01,3.01,3.78,0
1469,22,2021-10-18,오후 6:31:51.4,2.5,25.23,3.98,4.44,0
1470,22,2021-10-18,오후 6:31:56.4,2.05,22.25,3.81,3.05,0
1471,22,2021-10-18,오후 6:32:01.4,1.85,27.68,4.15,4.38,0
1472,22,2021-10-18,오후 6:32:06.4,2.83,25.58,4.19,4.49,0
1473,22,2021-10-18,오후 6:32:11.4,1.82,27.04,3.11,4.24,0
1474,22,2021-10-18,오후 6:32:16.4,1.9,26.11,3.11,4.81,0
1475,22,2021-10-18,오후 6:32:21.4,2.79,27.92,4.01,3.31,0
1476,22,2021-10-18,오후 6:32:26.4,2.42,25.58,4.04,4.44,0
1477,22,2021-10-18,오후 6:32:31.4,1.94,24.98,3.47,3.94,0
1478,22,2021-10-18,오후 6:32:36.4,2.59,23.6,4.23,3.18,0
1479,22,2021-10-18,오후 6:32:41.4,1.57,25.2,3.4,3.93,0
1480,22,2021-10-18,오후 6:32:46.4,2.58,22.14,4.4,4.59,0
1481,22,2021-10-18,오후 6:32:51.5,2.41,27.54,3.4,3.83,0
1482,22,2021-10-18,오후 6:32:56.5,2.72,24.55,3.22,4.74,0
1483,22,2021-10-18,오후 6:33:01.5,1.84,26.04,3.27,4.12,0
1484,22,2021-10-18,오후 6:33:06.5,2.43,27.19,3.98,4.54,0
1485,22,2021-10-18,오후 6:33:11.5,1.92,23.44,3.61,4.85,0
1486,22,2021-10-18,오후 6:33:16.5,2.22,22.62,3.43,4.89,0
1487,22,2021-10-18,오후 6:33:21.5,1.73,21.74,3.48,3.71,0
1488,22,2021-10-18,오후 6:33:26.5,1.87,21.68,4.02,4,0
1489,22,2021-10-18,오후 6:33:31.5,1.62,22.94,4.12,3.69,0
1490,22,2021-10-18,오후 6:33:36.5,1.94,26.66,3.6,3.97,0
1491,22,2021-10-18,오후 6:33:41.5,2.08,26.1,4.37,3.9,0
1492,22,2021-10-18,오후 6:33:46.5,2.51,22.4,4.11,4.84,0
1493,22,2021-10-18,오후 6:33:51.5,2.27,24.6,4.12,4.52,0
1494,22,2021-10-18,오후 6:33:56.5,2.19,24.29,3.92,4.91,0
1495,22,2021-10-18,오후 6:34:01.5,1.9,21.94,3.47,4.01,0
1496,22,2021-10-18,오후 6:34:06.5,2.03,27.81,3.08,3.86,0
1497,22,2021-10-18,오후 6:34:11.5,2.52,26.05,3.18,3.82,0
1498,22,2021-10-18,오후 6:34:16.5,2.76,26.75,4.39,3.38,0
1499,22,2021-10-18,오후 6:34:21.5,4.26,26.06,2.22,4.23,0
1500,22,2021-10-18,오후 6:34:26.5,1.75,27.35,4.39,4.51,0
1501,22,2021-10-18,오후 6:34:31.5,1.86,27.54,3.1,3.34,0
1502,22,2021-10-18,오후 6:34:36.6,2.43,26.66,3.81,3.94,0
1503,22,2021-10-18,오후 6:34:41.6,1.65,21.82,3.69,4.81,0
1504,22,2021-10-18,오후 6:34:46.6,1.94,25.23,3.98,3.76,0
1505,22,2021-10-18,오후 6:34:51.6,1.87,23.22,4.33,4.72,0
1506,22,2021-10-18,오후 6:34:56.6,2.16,26.26,3.52,4.19,0
1507,22,2021-10-18,오후 6:35:01.6,1.66,25.14,4.35,4.52,0
1508,22,2021-10-18,오후 6:35:06.6,1.56,24.44,4.48,3.31,0
1509,22,2021-10-18,오후 6:35:11.6,1.7,26.82,4.47,3.3,0
1510,22,2021-10-18,오후 6:35:16.6,2.93,25.56,3.82,3.61,0
1511,22,2021-10-18,오후 6:35:21.6,1.89,23.91,4.34,4.34,0
1512,22,2021-10-18,오후 6:35:26.6,2.4,27.44,3.75,3.16,0
1513,22,2021-10-18,오후 6:35:31.6,2.34,24.47,4.12,4.07,0
1514,22,2021-10-18,오후 6:35:36.6,2.35,27.24,3.54,3.2,0
1515,22,2021-10-18,오후 6:35:41.6,2.98,23.12,3.98,3.25,0
1516,22,2021-10-18,오후 6:35:46.6,2.11,27,3.2,3.23,0
1517,22,2021-10-18,오후 6:35:51.6,1.63,26.59,3.21,3.84,0
1518,22,2021-10-18,오후 6:35:56.6,1.68,23.63,4.43,3.84,0
1,1,2021-10-19,오후 4:23:24.0,1.6,25.76,1.78,3.51,0
2,1,2021-10-19,오후 4:23:29.0,2.25,23.77,4.11,4.43,0
3,1,2021-10-19,오후 4:23:34.0,2.26,25.55,4.1,4.77,0
4,1,2021-10-19,오후 4:23:39.0,2.6,25.41,3.06,3.97,0
5,1,2021-10-19,오후 4:23:44.0,2.94,23.75,3.92,4.67,0
6,1,2021-10-19,오후 4:23:49.0,2.61,23.24,4.23,3.72,0
7,1,2021-10-19,오후 4:23:54.0,2.03,22.07,4.34,3.78,0
8,1,2021-10-19,오후 4:23:59.0,2.61,27.66,3.17,4.64,0
9,1,2021-10-19,오후 4:24:04.0,2.22,27.08,3.52,3.07,0
10,1,2021-10-19,오후 4:24:09.0,2.48,25.76,3.21,3.19,0
11,1,2021-10-19,오후 4:24:14.0,2.22,22.35,3.19,4.53,0
12,1,2021-10-19,오후 4:24:19.0,1.84,22.1,4.09,3.09,0
13,1,2021-10-19,오후 4:24:24.0,2.99,26.86,4.2,4.76,0
